smiles,prompt,completion,chemdfm_text
Cc1ccc(CCC=O)cc1,What are the primary odors and sub-odors of this molecule: Cc1ccc(CCC=O)cc1?,"The primary odors present in this molecule are: Fragrant, Floral, Nature. The sub-odors are: Heliotrope, Lily, Floral, Lilac.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: Cc1ccc(CCC=O)cc1?
Assistant: The primary odors present in this molecule are: Fragrant, Floral, Nature. The sub-odors are: Heliotrope, Lily, Floral, Lilac."
CCCSC(C)=O,What are the primary odors and sub-odors of this molecule: CCCSC(C)=O?,"The primary odors present in this molecule are: Septic, Food, Marshy, Fruity, Nature, Vegetables, Fresh, Sulp, Green, Non-vegetarian, Cabbage, Chemical, Alliaceous, Hydrocar, Fragrant, Sulphur, Sickening. The sub-odors are: Onion, Green, Garlic, Fresh, Sulphurous, Vegetable, Scallion.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCSC(C)=O?
Assistant: The primary odors present in this molecule are: Septic, Food, Marshy, Fruity, Nature, Vegetables, Fresh, Sulp, Green, Non-vegetarian, Cabbage, Chemical, Alliaceous, Hydrocar, Fragrant, Sulphur, Sickening. The sub-odors are: Onion, Green, Garlic, Fresh, Sulphurous, Vegetable, Scallion."
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,What are the primary odors and sub-odors of this molecule: CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C?,"The primary odors present in this molecule are: Dry, Soft floral, Ambrosial, Nature, Woody, Resinous, Grassy, Fragrant, Floral. The sub-odors are: Woody, Dry, Floral, Musk, Powdery.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C?
Assistant: The primary odors present in this molecule are: Dry, Soft floral, Ambrosial, Nature, Woody, Resinous, Grassy, Fragrant, Floral. The sub-odors are: Woody, Dry, Floral, Musk, Powdery."
OC(Cc1ccccc1)c1ccccc1,What are the primary odors and sub-odors of this molecule: OC(Cc1ccccc1)c1ccccc1?,"The primary odors present in this molecule are: Fragrant, Floral, Plants, Nature. The sub-odors are: Orris, Floral.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: OC(Cc1ccccc1)c1ccccc1?
Assistant: The primary odors present in this molecule are: Fragrant, Floral, Plants, Nature. The sub-odors are: Orris, Floral."
COCCOC(C)OCc1ccccc1,What are the primary odors and sub-odors of this molecule: COCCOC(C)OCc1ccccc1?,"The primary odors present in this molecule are: Fruity, Nature, Green, Other, Sweet, Fragrant. The sub-odors are: Green, Fruity, Mild, Sweet.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: COCCOC(C)OCc1ccccc1?
Assistant: The primary odors present in this molecule are: Fruity, Nature, Green, Other, Sweet, Fragrant. The sub-odors are: Green, Fruity, Mild, Sweet."
CCCCC=CC=CC=O,What are the primary odors and sub-odors of this molecule: CCCCC=CC=CC=O?,"The primary odors present in this molecule are: Vegetables, Ammonia, Restaurant, Water, Fragrant, Sickening, Fishy, Food, Fruity, Other, Non-vegetarian, Rancid, Pungent, Nose Feel, Foul, Nature, Green, Waxy, Sharp, Sweet, Floral. The sub-odors are: Chicken, Meaty, Tropical, Green, Cucumber, Water, Fishy, Floral, Pungent, Waxy, Fruity, Vegetable, Juicy, Melon, Strong, Violet Leaves, Geranium.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCC=CC=CC=O?
Assistant: The primary odors present in this molecule are: Vegetables, Ammonia, Restaurant, Water, Fragrant, Sickening, Fishy, Food, Fruity, Other, Non-vegetarian, Rancid, Pungent, Nose Feel, Foul, Nature, Green, Waxy, Sharp, Sweet, Floral. The sub-odors are: Chicken, Meaty, Tropical, Green, Cucumber, Water, Fishy, Floral, Pungent, Waxy, Fruity, Vegetable, Juicy, Melon, Strong, Violet Leaves, Geranium."
CC(=O)CC(C)(C)c1ccccc1,What are the primary odors and sub-odors of this molecule: CC(=O)CC(C)(C)c1ccccc1?,"The primary odors present in this molecule are: Caramel, Fruity, Nature, Green, Sweet, Fragrant, Floral. The sub-odors are: Honey, Green, Floral, Gardenia, Sweet.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC(=O)CC(C)(C)c1ccccc1?
Assistant: The primary odors present in this molecule are: Caramel, Fruity, Nature, Green, Sweet, Fragrant, Floral. The sub-odors are: Honey, Green, Floral, Gardenia, Sweet."
CC1=CCCC(C)(C)C1C(C)CCC=O,What are the primary odors and sub-odors of this molecule: CC1=CCCC(C)(C)C1C(C)CCC=O?,"The primary odors present in this molecule are: Plants, Non-food items, Woody, Resinous, Grassy, Dry woods, People & animals, Herbaceous, Tobacco smoke. The sub-odors are: Woody, Animal, Leather, Orris, Tobacco.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC1=CCCC(C)(C)C1C(C)CCC=O?
Assistant: The primary odors present in this molecule are: Plants, Non-food items, Woody, Resinous, Grassy, Dry woods, People & animals, Herbaceous, Tobacco smoke. The sub-odors are: Woody, Animal, Leather, Orris, Tobacco."
CCOCOC1CCCCCCCCCCC1,What are the primary odors and sub-odors of this molecule: CCOCOC1CCCCCCCCCCC1?,"The primary odors present in this molecule are: Dry, Earthy, Woody, Soft oriental, Resinous, Grassy, Mossy woods, Dry woods. The sub-odors are: Woody, Dry, Amber, Dusty, Cedar.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCOCOC1CCCCCCCCCCC1?
Assistant: The primary odors present in this molecule are: Dry, Earthy, Woody, Soft oriental, Resinous, Grassy, Mossy woods, Dry woods. The sub-odors are: Woody, Dry, Amber, Dusty, Cedar."
C=CC(C)(CCC=C(C)C)OC(=O)Cc1ccccc1,What are the primary odors and sub-odors of this molecule: C=CC(C)(CCC=C(C)C)OC(=O)Cc1ccccc1?,"The primary odors present in this molecule are: Caramel, Nature, Sweet, Fragrant, Floral, Plants. The sub-odors are: Rose, Honey, Floral, Neroli, Sweet, Lily of the valley.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: C=CC(C)(CCC=C(C)C)OC(=O)Cc1ccccc1?
Assistant: The primary odors present in this molecule are: Caramel, Nature, Sweet, Fragrant, Floral, Plants. The sub-odors are: Rose, Honey, Floral, Neroli, Sweet, Lily of the valley."
C=CCc1ccc(OC(=O)Cc2ccccc2)c(OC)c1,What are the primary odors and sub-odors of this molecule: C=CCc1ccc(OC(=O)Cc2ccccc2)c(OC)c1?,"The primary odors present in this molecule are: Food, Caramel, Sweet, Spices, Fragrant, Floral. The sub-odors are: Sweet, Carnation, Spices, Honey.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: C=CCc1ccc(OC(=O)Cc2ccccc2)c(OC)c1?
Assistant: The primary odors present in this molecule are: Food, Caramel, Sweet, Spices, Fragrant, Floral. The sub-odors are: Sweet, Carnation, Spices, Honey."
CCCC=CCOC(=O)CCCC,What are the primary odors and sub-odors of this molecule: CCCC=CCOC(=O)CCCC?,"The primary odors present in this molecule are: Fruity, Nature, Unripe, Ripe, Green, Non-citrus fruity, Estery, Sweet, Fragrant, Beverage. The sub-odors are: Apple, Green, Cognac, Unripe, Estery, Fruity, Banana, Winey, Pineapple.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCC=CCOC(=O)CCCC?
Assistant: The primary odors present in this molecule are: Fruity, Nature, Unripe, Ripe, Green, Non-citrus fruity, Estery, Sweet, Fragrant, Beverage. The sub-odors are: Apple, Green, Cognac, Unripe, Estery, Fruity, Banana, Winey, Pineapple."
CCCCCC(=Cc1ccccc1)CO,What are the primary odors and sub-odors of this molecule: CCCCCC(=Cc1ccccc1)CO?,"The primary odors present in this molecule are: Food, Alcohol, Pungent, Fruity, Nature, Spices, Medicinal, Waxy, Chemical, Sweet, Hydrocar, Fragrant, Floral. The sub-odors are: Spices, Cinnamyl, Jasmine, Floral, Waxy, Fruity, Alcohol.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCC(=Cc1ccccc1)CO?
Assistant: The primary odors present in this molecule are: Food, Alcohol, Pungent, Fruity, Nature, Spices, Medicinal, Waxy, Chemical, Sweet, Hydrocar, Fragrant, Floral. The sub-odors are: Spices, Cinnamyl, Jasmine, Floral, Waxy, Fruity, Alcohol."
CCOC(=O)CC1C=CCC1,What are the primary odors and sub-odors of this molecule: CCOC(=O)CC1C=CCC1?,"The primary odors present in this molecule are: Fruity, Nature, Vegetables, Non-citrus fruity, Sweet, Fragrant. The sub-odors are: Jackfruit, Pear, Plum, Fruity, Pineapple.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCOC(=O)CC1C=CCC1?
Assistant: The primary odors present in this molecule are: Fruity, Nature, Vegetables, Non-citrus fruity, Sweet, Fragrant. The sub-odors are: Jackfruit, Pear, Plum, Fruity, Pineapple."
CC(C)CCOC=O,What are the primary odors and sub-odors of this molecule: CC(C)CCOC=O?,"The primary odors present in this molecule are: Mol, Musty, Chemical, Fragrant, Sickening, Earthy, Fruity, Lemon, Hydrocar, Dry, Pungent, Vegetation, Nose Feel, Resinous, Beverage, Nature, Woody, Green, Waxy, Grassy, Estery, Sharp, Sweet. The sub-odors are: Sweet, Earthy, Ether, Dry, Apple, Cortex, Green, Grassy(Green, Sharp), Waxy, Estery, Fruity, Plum, Winey, Musty, Sharp, Vinous.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC(C)CCOC=O?
Assistant: The primary odors present in this molecule are: Mol, Musty, Chemical, Fragrant, Sickening, Earthy, Fruity, Lemon, Hydrocar, Dry, Pungent, Vegetation, Nose Feel, Resinous, Beverage, Nature, Woody, Green, Waxy, Grassy, Estery, Sharp, Sweet. The sub-odors are: Sweet, Earthy, Ether, Dry, Apple, Cortex, Green, Grassy(Green, Sharp), Waxy, Estery, Fruity, Plum, Winey, Musty, Sharp, Vinous."
CSC(C)C(C)=O,What are the primary odors and sub-odors of this molecule: CSC(C)C(C)=O?,"The primary odors present in this molecule are: Septic, Vegetables, Mol, Musty, Chemical, Sickening, Earthy, Sulp, Hydrocar, Non-food items, Dairy, Pungent, Resinous, Sulphur, Nature, Woody, Cabbage, Sharp, Marshy. The sub-odors are: Earthy, Potato Bin, Milky, Sulphurous, Oily, Potato, Musty.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CSC(C)C(C)=O?
Assistant: The primary odors present in this molecule are: Septic, Vegetables, Mol, Musty, Chemical, Sickening, Earthy, Sulp, Hydrocar, Non-food items, Dairy, Pungent, Resinous, Sulphur, Nature, Woody, Cabbage, Sharp, Marshy. The sub-odors are: Earthy, Potato Bin, Milky, Sulphurous, Oily, Potato, Musty."
CC1CCC2C(C)(C)C3CC12CCC3(C)O,What are the primary odors and sub-odors of this molecule: CC1CCC2C(C)(C)C3CC12CCC3(C)O?,"The primary odors present in this molecule are: Dry, Woody, Resinous, Grassy, Sweet, Fragrant, Dry woods. The sub-odors are: Woody, Cedarwood, Dry, Sweet.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC1CCC2C(C)(C)C3CC12CCC3(C)O?
Assistant: The primary odors present in this molecule are: Dry, Woody, Resinous, Grassy, Sweet, Fragrant, Dry woods. The sub-odors are: Woody, Cedarwood, Dry, Sweet."
CSCCC=O,What are the primary odors and sub-odors of this molecule: CSCCC=O?,"The primary odors present in this molecule are: Septic, Vegetables, Ammonia, Putrid, Restaurant, Mol, Nutty, Musty, Chemical, Fragrant, Bakery, Microbiological, Sickening, Fishy, Food, Earthy, Fruity, Cooked, Sulp, Alliaceous, Hydrocar, Non-vegetarian, Rancid, Non-food items, Dairy, Pungent, Resinous, Sulphur, Salty, Nature, Green, Woody, Cabbage, Sharp, Sweet, Marshy. The sub-odors are: Earthy, Nutty, Onion, Cheese, Green, Fishy, Peanut, Sulphurous, Vegetable, Potato Bin, Tomato, Moldy, Limburger cheese, Musty, Cooked potato, Creamy, Fruity, Oily, Beefy, Bready, Savory, Meaty, Yeasty, Brothy, Potato.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CSCCC=O?
Assistant: The primary odors present in this molecule are: Septic, Vegetables, Ammonia, Putrid, Restaurant, Mol, Nutty, Musty, Chemical, Fragrant, Bakery, Microbiological, Sickening, Fishy, Food, Earthy, Fruity, Cooked, Sulp, Alliaceous, Hydrocar, Non-vegetarian, Rancid, Non-food items, Dairy, Pungent, Resinous, Sulphur, Salty, Nature, Green, Woody, Cabbage, Sharp, Sweet, Marshy. The sub-odors are: Earthy, Nutty, Onion, Cheese, Green, Fishy, Peanut, Sulphurous, Vegetable, Potato Bin, Tomato, Moldy, Limburger cheese, Musty, Cooked potato, Creamy, Fruity, Oily, Beefy, Bready, Savory, Meaty, Yeasty, Brothy, Potato."
CCC(=O)C(C)S,What are the primary odors and sub-odors of this molecule: CCC(=O)C(C)S?,"The primary odors present in this molecule are: Food, Bakery, Non-vegetarian. The sub-odors are: Roasted, Meaty.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCC(=O)C(C)S?
Assistant: The primary odors present in this molecule are: Food, Bakery, Non-vegetarian. The sub-odors are: Roasted, Meaty."
CCC=CCCOC(C)OCC,What are the primary odors and sub-odors of this molecule: CCC=CCCOC(C)OCC?,"The primary odors present in this molecule are: Food, Earthy, Pungent, Vegetation, Fruity, Nature, Vegetables, Mol, Green, Raw, Woody, Musty, Resinous, Other, Sharp, Sweet, Fragrant, Floral. The sub-odors are: Mushroom, Earthy, Green, Moldy, Leafy, Radish, Fruity, Vegetable, Raw, Natural, Musty, Violet.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCC=CCCOC(C)OCC?
Assistant: The primary odors present in this molecule are: Food, Earthy, Pungent, Vegetation, Fruity, Nature, Vegetables, Mol, Green, Raw, Woody, Musty, Resinous, Other, Sharp, Sweet, Fragrant, Floral. The sub-odors are: Mushroom, Earthy, Green, Moldy, Leafy, Radish, Fruity, Vegetable, Raw, Natural, Musty, Violet."
CCCCCCCCCC(OC)OC,What are the primary odors and sub-odors of this molecule: CCCCCCCCCC(OC)OC?,"The primary odors present in this molecule are: Plants, Vegetation, Fruity, Aromatic, Lemon, Green, Woody, Waxy, Resinous, Fragrant, Herbaceous. The sub-odors are: Citrus, Green, Herbal, Waxy, Neroli.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCCCCC(OC)OC?
Assistant: The primary odors present in this molecule are: Plants, Vegetation, Fruity, Aromatic, Lemon, Green, Woody, Waxy, Resinous, Fragrant, Herbaceous. The sub-odors are: Citrus, Green, Herbal, Waxy, Neroli."
CCCC(=O)OCC(C)CC,What are the primary odors and sub-odors of this molecule: CCCC(=O)OCC(C)CC?,"The primary odors present in this molecule are: Food, Fruity, Nature, Sweet, Spices, Fragrant, Dry fruit, Beverage. The sub-odors are: Apricot, Spices, Apple, Tropical, Pear, Fruity, Rummy.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCC(=O)OCC(C)CC?
Assistant: The primary odors present in this molecule are: Food, Fruity, Nature, Sweet, Spices, Fragrant, Dry fruit, Beverage. The sub-odors are: Apricot, Spices, Apple, Tropical, Pear, Fruity, Rummy."
CC1=CCC(C=CC(C)C(C)O)C1(C)C,What are the primary odors and sub-odors of this molecule: CC1=CCC(C=CC(C)C(C)O)C1(C)C?,"The primary odors present in this molecule are: Ambrosial, Vegetation, Woody, Woody oriental, Resinous, Grassy. The sub-odors are: Woody, Sandalwood, Musk.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC1=CCC(C=CC(C)C(C)O)C1(C)C?
Assistant: The primary odors present in this molecule are: Ambrosial, Vegetation, Woody, Woody oriental, Resinous, Grassy. The sub-odors are: Woody, Sandalwood, Musk."
CCOC(=O)CCC(C)C,What are the primary odors and sub-odors of this molecule: CCOC(=O)CCC(C)C?,"The primary odors present in this molecule are: Fragrant, Sweet, Fruity, Nature. The sub-odors are: Fruity.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCOC(=O)CCC(C)C?
Assistant: The primary odors present in this molecule are: Fragrant, Sweet, Fruity, Nature. The sub-odors are: Fruity."
CCCCCCCCCC1CCCC(=O)O1,What are the primary odors and sub-odors of this molecule: CCCCCCCCCC1CCCC(=O)O1?,"The primary odors present in this molecule are: Caramel, Non-food items, Dairy, Waxy, Bakery. The sub-odors are: Cheese, Dairy, Milky, Waxy, Buttery, Creamy, Oily.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCCCCC1CCCC(=O)O1?
Assistant: The primary odors present in this molecule are: Caramel, Non-food items, Dairy, Waxy, Bakery. The sub-odors are: Cheese, Dairy, Milky, Waxy, Buttery, Creamy, Oily."
CC(=O)C=C(C)CCC=C(C)C,What are the primary odors and sub-odors of this molecule: CC(=O)C=C(C)CCC=C(C)C?,"The primary odors present in this molecule are: Fruity, Nature, Vegetables, Lemon, Fresh, Lem, Citrus, Sweet, Terpenes, Fragrant, Floral, Pine. The sub-odors are: Grapefruit, Citrus, Floral, Fresh, Fruity, Lemon.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC(=O)C=C(C)CCC=C(C)C?
Assistant: The primary odors present in this molecule are: Fruity, Nature, Vegetables, Lemon, Fresh, Lem, Citrus, Sweet, Terpenes, Fragrant, Floral, Pine. The sub-odors are: Grapefruit, Citrus, Floral, Fresh, Fruity, Lemon."
C=C1CCC2C(C1)C2(C)C,What are the primary odors and sub-odors of this molecule: C=C1CCC2C(C1)C2(C)C?,"The primary odors present in this molecule are: Fragrant, Citrus. The sub-odors are: Orange.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: C=C1CCC2C(C1)C2(C)C?
Assistant: The primary odors present in this molecule are: Fragrant, Citrus. The sub-odors are: Orange."
CCCC1OCCC(C)S1,What are the primary odors and sub-odors of this molecule: CCCC1OCCC(C)S1?,"The primary odors present in this molecule are: Septic, Fruity, Nature, Vegetables, Sulp, Cabbage, Alliaceous, Sweet, Marshy, Fragrant, Sulphur, Sickening. The sub-odors are: Onion, Garlic, Pear, Fruity, Sweet, Lychee.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCC1OCCC(C)S1?
Assistant: The primary odors present in this molecule are: Septic, Fruity, Nature, Vegetables, Sulp, Cabbage, Alliaceous, Sweet, Marshy, Fragrant, Sulphur, Sickening. The sub-odors are: Onion, Garlic, Pear, Fruity, Sweet, Lychee."
